0.989887, -0.0675
0.998687, -0.0506079
1.05572, -0.0350391
1.08788, -0.0171078
1.11557, 0.00192852
1.12927, 0.0216645
1.18408, 0.0433985
1.13578, 0.0614929
1.3223, 0.0947618
2.85067, 0.254369
2.81098, 0.30036
2.82784, 0.352179
2.82001, 0.4013
2.8079, 0.449706
2.86472, 0.510236
2.84295, 0.557716
2.83083, 0.606828
2.82087, 0.656388
2.81189, 0.706248
2.77311, 0.748194
2.72089, 0.785297
2.71251, 0.834429
2.69754, 0.881641
2.68829, 0.930854
2.80933, 1.02802
6.01349, 2.3203
6.01519, 2.4424
5.96521, 2.54426
5.84703, 2.61539
5.79869, 2.71619
5.82338, 2.85273
5.77943, 2.95736
5.18941, 2.77078
4.73277, 2.63412
4.40466, 2.55319
3.99839, 2.41189
3.98013, 2.49664
3.94048, 2.56868
3.90739, 2.64541
3.88134, 2.72775
3.85385, 2.81018
3.81294, 2.88361
3.78409, 2.96701
3.75608, 3.05238
3.69987, 3.11548
4.82714, 4.21084
4.76547, 4.30579
4.84724, 4.53581
4.79539, 4.6469
4.73892, 4.75534
4.66665, 4.8492
3.92315, 4.22167
3.88579, 4.33064
3.74256, 4.32039
3.66212, 4.3797
3.55086, 4.40048
3.48089, 4.47124
3.52785, 4.69849
3.38912, 4.68172
3.1685, 4.54178
3.06649, 4.56325
2.99127, 4.62363
2.00454, 3.22031
2.00811, 3.35518
1.91715, 3.3339
1.84024, 3.33347
1.74875, 3.30268
1.66918, 3.29
1.59655, 3.28782
1.51863, 3.27147
1.45027, 3.27258
1.37521, 3.25542
1.29718, 3.22669
2.02513, 5.30304
1.95856, 5.41019
1.87242, 5.46861
2.00277, 6.20033
1.86792, 6.14767
1.79922, 6.3158
1.75829, 6.60769
0.79163, 3.1986
0.701707, 3.06358
0.647722, 3.07341
0.601634, 3.12396
0.54452, 3.11966
0.486999, 3.10958
0.430385, 3.10124
0.374639, 3.09542
0.319331, 3.0896
0.263999, 3.07882
0.210226, 3.08296
0.155885, 3.07621
0.101876, 3.0695
0.0481031, 3.05886
-0.00528907, 3.05923
-0.0587363, 3.06166
-0.111684, 3.04715
-0.164754, 3.04302
-0.214226, 2.9893
-0.265841, 2.97925
-0.319911, 2.99395
-0.373344, 2.99778
-0.430674, 3.02643
-0.476124, 2.97286
-0.526363, 2.95527
-3.56391, 18.167
-4.16207, 19.4159
-2.54352, 10.931
-2.69808, 10.7423
-2.87908, 10.6711
-3.07635, 10.6589
-2.21412, 7.19753
-2.34002, 7.15969
-2.42383, 6.99998
-2.50166, 6.83645
-2.59218, 6.71811
-2.73449, 6.73455
-2.87592, 6.74281
-3.2074, 7.17056
-3.10226, 6.62289
-3.23417, 6.60205
-3.3489, 6.5446
-3.44429, 6.45084
-3.56752, 6.40983
-3.57044, 6.15956
-3.68085, 6.10203
-3.79277, 6.04641
-3.89975, 5.98242
-4.16301, 6.14897
-4.28349, 6.095
-4.40098, 6.03546
-4.52252, 5.98004
-4.6527, 5.93401
-4.79602, 5.90171
-4.79117, 5.68988
-4.8628, 5.57451
-4.98621, 5.51853
-5.11904, 5.4705
-5.45476, 5.62907
-4.77434, 4.75786
